file_name,source_path,category,jurisdiction,entity_name,title,authority,court,relevant_law,gdpr_articles,type,outcome,started,decided,published,fine,parties,national_case_number_name,european_case_law_identifier,appeal,appeal_from,appeal_to,original_languages,original_source
MT_ANSPDCP_Romania_-_Raiffeisen_Bank_SA.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_Raiffeisen_Bank_SA.md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - Raiffeisen Bank SA,ANSPDCP (Romania),,Article 25(1) GDPRArticle 32(1) GDPRArticle 32(2) GDPRArticle 32(4) GDPR,"25,32",Investigation,Violation Found,,,2022-11-16,"28,000 EUR",Raiffeisen Bank SA,Raiffeisen Bank SA,n/a,Unknown,,,Romanian,ANSPDCP (in RO)
MT_AEPD_Spain_-_PS_00332_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00332_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00332/2019,AEPD (Spain),,Article 5(1)(c) GDPRArticle 83 GDPR,83,Complaint,Upheld,,,2020-06-27,None,Anonymous,PS/00332/2019,n/a,n/a,,,Spanish,AEPD (in ES)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9795350.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9795350.md,others,Unknown,,Welcome to GDPRhub,,,,,,,,,,,,,,,,,,
MT_OLG_Dresden_-_4_U_324_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OLG_Dresden_-_4_U_324_21.md,courts,Germany,OLG Dresden (Germany),OLG Dresden - 4 U 324/21,,OLG Dresden (Germany),Article 15 GDPRArticle 82(1) GDPRArticle 1 GG§ 666 BGB,"15,82",,,,2021-08-31,2021-08-31,,,4 U 324/21,,,LG Chemnitz (Germany)5 O 1041/20,,German,rewis.io (in German)
MT_AEPD_Spain_-_PS_00209_2021.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00209_2021.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00209/2021,AEPD (Spain),,Article 6(1) GDPRArticle 83(2)(b) GDPRArticle 83(2)(g) GDPR,6,Complaint,Upheld,,,2021-08-09,5000 EUR,CLUB GIMNASIA RÍTMICA SAN ANTONIO,PS/00209/2021,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_ICO_UK_-_We_Buy_Any_Car_Limited.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ICO_UK_-_We_Buy_Any_Car_Limited.md,authorities,United Kingdom,ICO (UK),ICO (UK) - We Buy Any Car Limited,ICO (UK),,Article 4(11) GDPRRegulation 22(3) of the Privacy and Electronic Communications (EC Directive) Regulations 2003Regulation 22 of the Privacy and Electronic Communications (EC Directive) Regulations 2003,4,Complaint,Upheld,,2021-09-13,2021-09-15,"200,000 GBP",We Buy Any Car Limited,We Buy Any Car Limited,n/a,n/a,,,English,ICO (in EN)
MT_Persónuvernd_-_2020010577.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Persónuvernd_-_2020010577.md,authorities,Iceland,Persónuvernd (Iceland),Persónuvernd - 2020010577,Persónuvernd (Iceland),,Article 6(1)(a) GDPRArticle 7 GDPR,7,Complaint,Upheld,,2021-03-10,2021-03-26,None,Bland.isWedo ehf.,2020010577,n/a,n/a,,,Icelandic,Personuvernd (in IS)
MT_IMY_Sweden_-_DI-2021-3399.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_IMY_Sweden_-_DI-2021-3399.md,authorities,Sweden,IMY (Sweden),IMY (Sweden) - DI-2021-3399,IMY (Sweden),,Article 6(1) GDPRArticle 6(1)(c) GDPRArticle 6(1)(f) GDPRArticle 13(1)(e) GDPR,6,Complaint,Partly Upheld,,2022-10-10,2023-02-21,n/a,Trionic Sverige AB,DI-2021-3399,n/a,n/a,,,EnglishEnglish,EDPB (in EN)EDPB (in EN)
MT_VG_Ansbach_-_AN_14_K_20.00941.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Ansbach_-_AN_14_K_20.00941.md,courts,Germany,VG Ansbach (Germany),VG Ansbach - AN 14 K 20.00941,,VG Ansbach (Germany),Article 15 GDPRArticle 58(2) GDPR,"15,58",,,,2024-06-12,2024-08-15,,Bayerischen Landesamtes für Datenschutzaufsicht,AN 14 K 20.00941,,,,,German,Bayern Recht (in German)
MT_GHARL_-_21_00910.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_GHARL_-_21_00910.md,courts,Netherlands,Gerechtshof Arnhem-Leeuwarden (Netherlands),GHARL - 21/00910,,Gerechtshof Arnhem-Leeuwarden (Netherlands),Article 6(1)(c) GDPRArtikel 8:29 AwbArtikel 8:42 Awb,,,,,2022-07-19,2022-07-29,,,21/00910,ECLI:NL:GHARL:2022:6391,,Rb. Gelderland (Netherlands)AWB - 19 _ 7130,Unknown,Dutch,Rechtspraak.nl (in Dutch)
MT_APD_GBA_Belgium_-_63_2024.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_63_2024.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 63/2024,APD/GBA (Belgium),,Article 4(7) GDPRArticle 12(3) GDPRArticle 12(4) GDPRArticle 15(1) GDPR,"4,12,15",Complaint,Rejected,,2024-04-25,,n/a,n/a,63/2024,n/a,n/a,,,Dutch,GBA (in NL)
MT_Gerechtshof_Amsterdam_-_200.258.736_01.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Gerechtshof_Amsterdam_-_200.258.736_01.md,courts,Netherlands,GHAMS (Netherlands),Gerechtshof Amsterdam - 200.258.736/01,,GHAMS (Netherlands),Article 15 GDPR,15,,,,2020-03-03,2020-07-06,,ABN AMRO,200.258.736/01,ECLI:NL:GHAMS:2020:648,,,Unknown,Dutch,uitspraken (in Dutch)
MT_HDPA_Greece_-_Decision_18_2024.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_Decision_18_2024.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - Decision 18/2024,HDPA (Greece),,Article 5(1)(f) GDPRArticle 25(1) GDPRArticle 28(3) GDPRArticle 32 GDPRArticle 33(4) GDPRArticle 34(1) GDPR,"25,28,32,33,34",Complaint,Upheld,,,2024-08-01,"20,000 EUR",Municipality of Alimos,Decision 18/2024,n/a,n/a,,,Greek,HDPA (in EL)
MT_APD_GBA_Belgium_-_73_2024.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_73_2024.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 73/2024,APD/GBA (Belgium),,Article 6 GDPR,6,Complaint,Rejected,,2024-05-13,,n/a,n/a,73/2024,n/a,n/a,,,Dutch,APD/GBA (in NL)
MT_IP_-_07120-1_2020_358.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_IP_-_07120-1_2020_358.md,authorities,Slovenia,IP (Slovenia),IP - 07120-1/2020/358,IP (Slovenia),,Article 5(1)(b) GDPRArticle 6(4) GDPRArticle 9(2)(c) GDPRArticle 9(2)(h) GDPRArticle 9(2)(j) GDPR,6,Advisory Opinion,n/a,,2020-05-18,,None,n/a,07120-1/2020/358,n/a,n/a,,,Slovenian,Informacijski Pooblaščenec (in SL)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10039471.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_10039471.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 10039471,Garante per la protezione dei dati personali (Italy),,Article 5(1) GDPRArticle 6(1) GDPRArticle 6(1)(c) GDPRArticle 28(3) GDPRArt. 19(1) d.lgs. 33/2013Art. 8(3) d.lgs. 33/2013,"5,6,28",Complaint,Upheld,,2024-06-20,,"20,000 EUR",Comune di Nepi,10039471,n/a,Unknown,,,Italian,Garante per la protezione dei dati personali (in IT)
MT_HDPA_Greece_-_43_2024.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_43_2024.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - 43/2024,HDPA (Greece),,Article 12 GDPRArticle 31 GDPRArticle 32 GDPRArticle 37 GDPRArticle 58 GDPR,"12,31,32,37,58",Investigation,Violation Found,2023-05-03,2024-04-26,2024-11-27,"50,000 EUR",Ministry of Climate Crisis and Civil Protection,43/2024,n/a,n/a,,,Greek,Website of HDPA (in EL)
MT_CE_-_495153.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_CE_-_495153.md,courts,France,CE (France),CE - 495153,,CE (France),Article 21 GDPRArticle R. 253-6 Code de la sécurité intérieure,21,,,,2024-06-21,,,VeesionCNIL (France),495153,ECLI:FR:CEORD:2024:495153.20240621,,,Unknown,French,Légifrance (in French)
MT_Commissioner_Cyprus_-_Decision_of_27_November_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Commissioner_Cyprus_-_Decision_of_27_November_2023.md,authorities,Cyprus,Commissioner (Cyprus),Commissioner (Cyprus) - Decision of 27 November 2023,Commissioner (Cyprus),,Article 5(2) GDPRArticle 32 GDPRArticle 83 GDPR,"5,32,83",Complaint,Upheld,2023-03-30,2023-11-27,2024-01-24,"45,000 EUR",Open University of Cyprus,Decision of 27 November 2023,n/a,n/a,,,Greek,Office of the Commissioner for Personal Data Protection (in EL)
MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9860487.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Garante_per_la_protezione_dei_dati_personali_Italy_-_9860487.md,authorities,Italy,Garante per la protezione dei dati personali (Italy),Garante per la protezione dei dati personali (Italy) - 9860487,Garante per la protezione dei dati personali (Italy),,Article 9 GDPR,9,Other,n/a,,2023-01-18,,n/a,n/a,no. 9860487,n/a,Unknown,,,Italian,Garante per la protezione dei dati personali (in IT)
MT_APD_GBA_Belgium_-_154_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_154_2023.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 154/2023,APD/GBA (Belgium),,Article 5(1)(b) GDPRArticle 5(1)(c) GDPRCLA nr. 68 on Camera Surveillance at Work,,Complaint,Upheld,2023-10-06,2023-11-23,2023-11-28,n/a,n/a,154/2023,n/a,Unknown,,,Dutch,APD / GBA (in NL)
MT_AEPD_Spain_-_PS_00429_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00429_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00429/2019,AEPD (Spain),,Article 6(1) GDPR,6,Complaint,Upheld,,2020-03-04,,60.000 EUR,"Vodafone España, S.AU",PS/00429/2019,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_HDPA_Greece_-_7_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_7_2023.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - 7/2023,HDPA (Greece),,Article 15 GDPRArticle 13 GDPR,"13,15",Complaint,Upheld,2023-01-25,2023-02-20,2023-03-30,40.000 EUR,VodafoneCitizen,7/2023,n/a,n/a,,,Greek,HDPA (in EL)
MT_Datatilsynet_Norway_-_0_02422.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_Norway_-_0_02422.md,authorities,Norway,Datatilsynet (Norway),Datatilsynet (Norway) - 0/02422,Datatilsynet (Norway),,Article 5(1)(e) GDPRArticle 5(1)(a) GDPRArticle 6(1) GDPRArticle 12 GDPRArticle 12(1) GDPRArticle 12(3) GDPRArticle 13 GDPRArticle 15 GDPRArticle 17 GDPRArticle 58(2)(i) GDPRArticle 60(3) GDPR,"6,12,13,15,17,60",Investigation,Violation Found,2018-10-02,2023-02-06,2023-02-08,10000000 NOK,SATS Norway ASSATS ASA,0/02422,n/a,n/a,,,NorwegianNorwegian,Datatilsynet (in NO)Datatilsynet (in NO)
MT_High_Court_-_2023_640_JR.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_High_Court_-_2023_640_JR.md,courts,Ireland,High Court (Ireland),High Court - 2023 640 JR,,High Court (Ireland),Article 45(1) GDPRArticle 49(1)(d) GDPR,45,,,,2024-03-22,,,ABTHE MINISTER FOR JUSTICEIRELANDATTORNEY GENERALTHE INTERNATIONAL PROTECTION APPEALS TRIBUNAL,2023 640 JR,,,,Unknown,English,Courts.ie (in English)
MT_DSB_Austria_-_2024-0.641.771.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_DSB_Austria_-_2024-0.641.771.md,authorities,Austria,DSB (Austria),DSB (Austria) - 2024-0.641.771,DSB (Austria),,Article 38(6) GDPR,38,Investigation,Violation Found,2024-10-08,2024-10-16,2025-01-20,"5,500 EUR",n/a,2024-0.641.771,n/a,n/a,,,German,RIS (in DE)
MT_AEPD_Spain_-_PS_00439_2019.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00439_2019.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00439/2019,AEPD (Spain),,Article 5(1)(c) GDPRArticle 83(5) GDPR,83,Complaint,Violation found,,,,n/a,Anonymous Vs. City Council of Mahide,TD/00318/2019,n/a,n/a,,,Spanish,AEPD (in ES)
MT_Datatilsynet_Denmark_-_2021-31-5553.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datatilsynet_Denmark_-_2021-31-5553.md,authorities,Denmark,Datatilsynet (Denmark),Datatilsynet (Denmark) - 2021-31-5553,Datatilsynet (Denmark),,Article 5(1)(a) GDPRArticle 5(2) GDPRArticle 6(1)(a) GDPRArticle 58(2)(d) GDPR,5,Complaint,Upheld,,2023-02-08,,n/a,n/a,2021-31-5553,n/a,n/a,,,Danish,Datatilsynet (in DA)
MT_HDPA_Greece_-_38_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_HDPA_Greece_-_38_2020.md,authorities,Greece,HDPA (Greece),HDPA (Greece) - 38/2020,HDPA (Greece),,Article 4(7) GDPRArticle 11 L. 3471/2006,4,Complaint,Upheld,,,2020-10-02,2000 EUR,Anonymous,38/2020,n/a,Unknown,,,Greek,HDPA (in EL)
MT_AEPD_Spain_-_PS_00287_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_PS_00287_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - PS/00287/2020,AEPD (Spain),,Article 5(1)(f) GDPRArticle 32(1) GDPR,32,Complaint,Upheld,,2020-12-02,,3000 EUR,"Comercio Online Levante, S.L.",PS/00287/2020,n/a,n/a,,,Spanish,AEPD (in ES)
MT_DSB_Austria_-_2020-0.816.655.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_DSB_Austria_-_2020-0.816.655.md,authorities,Austria,DSB (Austria),DSB (Austria) - 2020-0.816.655,DSB (Austria),,Article 3 GDPRArticle 4(16)(a) GDPRArticle 12(1) GDPRArticle 14 GDPRArticle 15(1) GDPRArticle 57(1)(f) GDPR§ 24 (6) DSGArticle 8 (1) B-VG,"3,12,14,15",Complaint,Partly Upheld,,2021-01-07,2021-03-15,None,Brigitte A. (complainant)N*** & Co Material GmbH (respondent),DSB - 2020-0.816.655,ECLI:AT:DSB:2021:2020.0.816.655,Not appealed,,,German,Rechtsinformationssystem des Bundes (in DE)
MT_Commissioner_Cyprus_-_11.17.001.008.222.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Commissioner_Cyprus_-_11.17.001.008.222.md,authorities,Cyprus,Commissioner (Cyprus),Commissioner (Cyprus) - 11.17.001.008.222,Commissioner (Cyprus),,Article 12(3) GDPRArticle 15 GDPRArticle 58 GDPRArticle 83 GDPRArticle 24(b) of National Law 125(I)/2018,"12,15,58,83",Complaint,Upheld,2020-09-25,,2022-12-30,n/a,Tarlun Limited,11.17.001.008.222,n/a,n/a,,,English,Cyprus Commissioner (in EN)
MT_NSA_-_III_OSK_161_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_NSA_-_III_OSK_161_21.md,courts,Poland,NSA (Poland),NSA - III OSK 161/21,,NSA (Poland),Article 5(1)(c) GDPRArticle 5(2) GDPRArt. 23(1)(1) Personal Data Protection Act (1997)Art. 23(1)(5) Personal Data Protection Act (1997)Art. 172(1) Telecommunications Law,5,,,,2021-04-20,,,,III OSK 161/21,,,WSA Warsaw (Poland)II SA/Wa 943/17,,Polish,Centralna Baza Orzeczeń Sądów Administracyjnych (in Polish)
MT_IDPC_Malta_-_CPD_COMP_280_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_IDPC_Malta_-_CPD_COMP_280_2023.md,authorities,Malta,IDPC (Malta),IDPC (Malta) - CPD/COMP/280/2023,IDPC (Malta),,Article 5(1)(f) GDPRArticle 32(1)(b) GDPR,,Complaint,Upheld,2023-03-01,2023-07-24,,n/a,n/a,CPD/COMP/280/2023,n/a,Unknown,,,English,IDPC (in EN)
MT_AEPD_Spain_-_EXP202202928.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_EXP202202928.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - EXP202202928,AEPD (Spain),,Article 12 GDPRArticle 17(1) GDPRArticle 12 Organic Law on Protection of Personal Data and Guarantee of Digital Rights (Ley Orgánica de Protección de Datos Personales y garantía de los derechos digitales - LOPDGDD)Article 15 Organic Law on Protection of Personal Data and Guarantee of Digital Rights (Ley Orgánica de Protección de Datos Personales y garantía de los derechos digitales - LOPDGDD),"12,17",Complaint,Upheld,2022-02-02,,,n/a,A.A.A.LLEVANT OPTION PROJECTS S.L.,EXP202202928,n/a,Unknown,,,Spanish,AEPD (in ES)
MT_Rb._Amsterdam_-_C_13_689705_HA_RK_20-258.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Rb._Amsterdam_-_C_13_689705_HA_RK_20-258.md,courts,Netherlands,Rb. Amsterdam (Netherlands),Rb. Amsterdam - C/13/689705/HA RK 20-258,,Rb. Amsterdam (Netherlands),Article 15 GDPRArticle 20 GDPR,"15,20",,,,2021-03-11,2021-03-11,,Ola Netherlands BV,C/13/689705/HA RK 20-258,ECLI:NL:RBAMS:2021:1019,,,,Dutch,Rechtspraak.nl (in Dutch)
MT_AEPD_Spain_-_E_03884_2020.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_E_03884_2020.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - E/03884/2020,AEPD (Spain),,Article 2(1) GDPRArticle 4(1) GDPRArticle 4(6) GDPR,"2,4",Investigation,No Violation Found,,,2021-05-24,None,"METRO BILBAO, S.A.",E/03884/2020,n/a,n/a,,,Spanish,AEPD (in ES)
MT_ANSPDCP_Romania_-_Fine_against_a_Romanian_politician.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_Fine_against_a_Romanian_politician.md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - Fine against a Romanian politician,ANSPDCP (Romania),,Article 12 GDPRArticle 13 GDPRArticle 14 GDPRart. 4(5) lit. a) and b),"12,13,14",Complaint,Upheld,,,2025-07-16,"50,286.80 RON",n/a,Fine against a Romanian politician,n/a,Unknown,,,Romanian,ANSPDCP (in RO)
MT_AEPD_Spain_-_TD_00044_2021.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_TD_00044_2021.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - TD/00044/2021,AEPD (Spain),,Article 17 GDPRArticle 28(3) GDPRArticle 28(3)(e) GDPR,"17,28",Complaint,Upheld,,2021-06-04,2021-06-15,None,AMAZON WEB SERVICES EMEA SARL SUCURSAL EN ESPAÑA,R/00423/2021,n/a,n/a,,,Spanish,AEPD (in ES)
MT_Tietosuojavaltuutetun_toimisto_Finland_-_8205_154_18.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Tietosuojavaltuutetun_toimisto_Finland_-_8205_154_18.md,authorities,Finland,Tietosuojavaltuutetun toimisto (Finland),Tietosuojavaltuutetun toimisto (Finland) - 8205/154/18,Tietosuojavaltuutetun toimisto (Finland),,Article 5 GDPRArticle 32 GDPRArticle 58(2)(d) GDPRArticle 87 GDPR,"5,32,87",Complaint,Upheld,,,2020-05-14,None,n/a,8205/154/18,n/a,Unknown,,,Finnish,Tietosuojavaltuutettu (in FI)
MT_OLG_Köln_-_15_U_108_23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_OLG_Köln_-_15_U_108_23.md,courts,Germany,OLG Köln (Germany),OLG Köln - 15 U 108/23,,OLG Köln (Germany),Article 82 GDPR,82,,,,2023-12-07,,,,15 U 108/23,ECLI:DE:OLGK:2023:1207.15U108.23.00,,,,German,Justiz NRW (in German)
MT_Datainspektionen_-_DI-2020-4534.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Datainspektionen_-_DI-2020-4534.md,authorities,Sweden,Datainspektionen (Sweden),Datainspektionen - DI-2020-4534,Datainspektionen (Sweden),,Article 6(1)(f) GDPR,,Investigation,Violation Found,,2020-12-14,2020-12-14,300000 SEK,Uppsalahem AB,DI-2020-4534,n/a,Not appealed,,,Swedish,Datainspektionen (in SV)
MT_VG_Köln_-_25_K_2138_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_VG_Köln_-_25_K_2138_19.md,courts,Germany,VG Köln (Germany),VG Köln - 25 K 2138/19,,VG Köln (Germany),Article 16 GDPR§ 12 Bundesmeldegesetz (Federal Registration Act),16,,,,2022-03-25,,,,25 K 2138/19,ECLI:DE:VGK:2022:0325.25K2138.19.00,,,Unknown,German,Justiz-online (in German)
MT_AEPD_Spain_-_EXP202415922.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_AEPD_Spain_-_EXP202415922.md,authorities,Spain,AEPD (Spain),AEPD (Spain) - EXP202415922,AEPD (Spain),,Article 5(2) GDPRArticle 15 GDPRArticle 58(2)(c) GDPR,"5,15",Complaint,Upheld,2024-07-19,2025-07-16,2025-07-17,"180,000",TRIVE CREDIT SPAIN S.L.,EXP202415922,n/a,Not appealed,,,Spanish,AEPD (in ES)
MT_NAIH_Hungary_-_NAIH-1790-1_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_NAIH_Hungary_-_NAIH-1790-1_2023.md,authorities,Hungary,NAIH (Hungary),NAIH (Hungary) - NAIH-1790-1/2023,NAIH (Hungary),,Article 12(3) GDPRArticle 13(4) GDPRArticle 15(1) GDPRArticles 60 and 72 of 2011. évi CXII. Törvény az információs önrendelkezési jogról és az információszabadságról,"12,13,15",Complaint,Partly Upheld,2022-02-15,2023-04-06,2023-04-06,n/a,n/a,NAIH-1790-1/2023,n/a,Unknown,,,Hungarian,NAIH (in HU)
MT_NSA_Poland_-_III_OSK_4984_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_NSA_Poland_-_III_OSK_4984_21.md,courts,Poland,NSA (Poland),NSA (Poland) - III OSK 4984/21,,NSA (Poland),Article 2(2)(c) GDPR,,,,,2024-10-16,,,,III OSK 4984/21,,,WSA Warsaw (Poland)II SA/Wa 895/20,Unknown,Polish,Centralna Baza Orzeczeń Sądów Administracyjnych (in Polish)
MT_ANSPDCP_Romania_-_SYNOBIS_MEDICAL_S.R.L..md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_ANSPDCP_Romania_-_SYNOBIS_MEDICAL_S.R.L..md,authorities,Romania,ANSPDCP (Romania),ANSPDCP (Romania) - SYNOBIS MEDICAL S.R.L.,ANSPDCP (Romania),,Article 12 GDPRArticle 14 GDPRArticle 4(5) and 13(1)(i) Law 506/2004,"12,14",Complaint,Upheld,,2024-12-10,,"10,000 RON",SYNOBIS MEDICAL S.R.L,SYNOBIS MEDICAL S.R.L.,n/a,Unknown,,,Romanian,Autoritatea Naţională de Supraveghere a Prelucrării Datelor cu Caracter Personal (in RO)
MT_BVwG_-_W108_2274731-1_11E.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_BVwG_-_W108_2274731-1_11E.md,courts,Austria,BVwG (Austria),BVwG - W108 2274731-1/11E,,BVwG (Austria),Article 58(2) GDPR,58,,,,2025-01-28,2025-01-31,,Clearview AI,W108 2274731-1/11E,,,DSB (Austria)2022-0.277.156,,German,GDPRhub (in German)
MT_APD_GBA_Belgium_-_145_2022.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_APD_GBA_Belgium_-_145_2022.md,authorities,Belgium,APD/GBA (Belgium),APD/GBA (Belgium) - 145/2022,APD/GBA (Belgium),,Article 5(1)(c) GDPRArticle 12(2) GDPRArticle 58(2)(c) GDPR,12,Complaint,Upheld,2022-08-30,2022-10-12,,n/a,n/a,145/2022,n/a,n/a,,,Dutch,GBA (in NL)
